,Unnamed: 0,index,maxAutoCorrelation,numberofTxns,stDevEosSent,numActiveDays,maxTxnsDay,minTxnsDay,avgTxnsPerActiveDays,numTxnsWeekdays,numTxnsWeekends,numActiveDaysWeekdays,numActiveWeekends,numActiveHours,maxTxnsHour,minTxnsHour,txnsPerActiveHour,numActiveHoursWeekdays,numActiveHoursWeekends,label,pred_y
497,497,jb3ugjvz32dc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
498,498,ufvmlz3ye3fq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
499,499,ekwnubbggqt4,0.9279288926965088,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
500,500,ypuljqbbwkoq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
501,501,xon1xaxmu1n2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
502,502,q5dgeptkgaew,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
503,503,yh5wueztyigv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
504,504,3rj4jzvxdtma,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
505,505,ujwjhjlgm5qk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
506,506,pqvmoe4mutpr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
507,507,zu1t1orl5t2e,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
508,508,23yryojdviz1,0.9387679113490566,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
509,509,go21vudlkh2n,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
510,510,kuhregrfiwsy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
511,511,3n2zjvpiwy5h,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
512,512,2fbxo4oybp4y,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
513,513,kivupzycz4kg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
514,514,b44ysfrolwbd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
515,515,j4fhwdfdu3so,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
516,516,vs4o1nzamzmk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
517,517,peumho3rhd4z,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
518,518,oquegxblk3q1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
519,519,5eiq2llocks2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
520,520,gls33rnhzto2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
521,521,csyopgme3u3a,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
522,522,yygmorjosqh1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
523,523,ddvl5cjg2p5c,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
524,524,1ddqngdbudf4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
525,525,orw1aoj3i22g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
526,526,feonhgtba4n3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
527,527,ssn3lofevlnx,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
528,528,2cqtnp2iku4w,0.9409695446563948,33,0.0,31,2.0,0.0,1.064516129032258,22.0,6.0,21,5,33,1.0,0.0,1.0,22,6,,1.0
529,529,s2bnzmhbw52g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
530,530,1lhmswks4wvt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
531,531,lu2aibz21pgk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
532,532,5byoswoiptvv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
533,533,2oyzadycnmre,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
534,534,tcp14vjv54ew,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
535,535,r3p53wirh3xa,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
536,536,i2fizmbd4xry,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
537,537,1sxngcvgd133,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
538,538,c2vldsja2zq4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
539,539,32xpuj2unecs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
540,540,h2cwimzwmyym,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
541,541,fsotz4xsczeh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
542,542,mnemypndnhoi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
543,543,xvtlutpplkjc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
544,544,axafnjkbldbc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
545,545,sgekkmoszi1q,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
546,546,fj4r1rn3shul,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
547,547,4gvt4lcjyang,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
548,548,bvrgmhd3tql4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
549,549,2olgvf5qe54x,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
550,550,kzcjigswqx5g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
551,551,1ffyqhg4rmbk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,1.0,1.0
552,552,vi3qllk5k5j4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
553,553,zduuujkac5lp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
554,554,ap31c3n1vtjd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
555,555,eq2nlyqcuvek,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
556,556,jifx3yvlgzya,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
557,557,spixuyjtgf5s,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
558,558,3hhpg2cwelyf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
559,559,vvh2ayxp5vp2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
560,560,wojwitff1rud,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
561,561,ckgtlvu5surb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
562,562,uwutic1jauiu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
563,563,kzsydsnzfvlf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
564,564,3jej1w3c4s5l,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
565,565,mgioythilq3y,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
566,566,wyabtomuwfgi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
567,567,ggzl52oalczi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
568,568,1ozyxwzhheya,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
569,569,44kouzfwmiaw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
570,570,xrjagkkdx3bu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
571,571,ucegchyymzzo,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
572,572,wwokbdtj53bl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
573,573,babe2zksennu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
574,574,tjmppx2tc1gk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
575,575,k3curgh5uz2b,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
576,576,xvpuwqv2a42x,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
577,577,glayazweefbs,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
578,578,iu3llpclu2zm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
579,579,pvz5dy3ojmu1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
580,580,bupyrafvyprr,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
581,581,qmeoruitsb2m,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
582,582,d153zdhintvc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
583,583,vx2psseibrhy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
584,584,vbmm2gymtfbn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
585,585,xyoufwfb4s3i,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
586,586,x23tncalamgl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
587,587,vojx3aau55p5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
588,588,ozlf2jbjwtbw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
589,589,1iqs4obbhihf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
590,590,44b1k43c3obm,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
591,591,juqhv2nfsjq5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
592,592,cjbq4idj4x4x,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
593,593,swf2y41iyztu,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
594,594,vmlzfyk1tbnk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
595,595,bfbryj5ihrs4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
596,596,u2zwecxh2ccy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
597,597,5dlhdxfrw513,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
598,598,eazouq1znvc4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
599,599,goax5gleosf5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
600,600,yp5wdcx5rfja,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
601,601,2nzqbirt3tma,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
602,602,pdubh53rfnlk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
603,603,r1opumib5ox2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
604,604,isakjzfuvf5j,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
605,605,hnzbst1ilowi,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
606,606,z35w1j2anyx1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
607,607,ddyxjkjn1bwc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
608,608,nkvvk3fhynj4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
609,609,es1d2te3chvk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
610,610,f2lfqvpse4ze,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
611,611,22n4tlyaxgpl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
612,612,3wexrprzpm5p,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
613,613,oykkyts52wek,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
614,614,euf4kafchaxf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
615,615,ds3qn3fepdp3,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
616,616,abywvfaa1l4r,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
617,617,wldk2crv4c5e,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
618,618,uzrog4jdtg5a,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
619,619,keomcdrbhclq,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
620,620,2ofx1rupnft5,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
621,621,ppnjzuy5bbvp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
622,622,2samptqqrim2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
623,623,tfvg4gnsnoqd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
624,624,mmhncpoiedra,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
625,625,vrrwx1j44i3m,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
626,626,iizdbvw1isti,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
627,627,qfm4mtpir1jl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
628,628,phlamgj4ukhh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
629,629,nwd3vmgcpkfc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
630,630,uxl3jug2bjor,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
631,631,nipg4bhrypjb,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
632,632,fvcqmmageqbe,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
633,633,4kacdb4cbsfx,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
634,634,zrfbanlsdfqt,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
635,635,e12sqvfntbd2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
636,636,hmgmzey22fqn,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
637,637,qohs5fdovabv,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
638,638,ry2jpkjloykf,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
639,639,1jzcgmtoxjxy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
640,640,btfywkyexjvj,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
641,641,1k32bntf52f4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
642,642,ucuqjknami4c,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
643,643,3hvrtfiu1eo1,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
644,644,b2ow1o34i5vd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
645,645,o2bvgg1vm1n4,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
646,646,slbsvlgjd43w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
647,647,ywshjcgesivh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
648,648,3wog51qjhiwg,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
649,649,xlwsgqmxlmjd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
650,650,howvbnemaftk,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
651,651,j4peav3rljgy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
652,652,ungl32mwtlyh,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
653,653,kz245nquxrn2,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
654,654,1sxjfplsxkdy,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
655,655,uzjg2xzpkvst,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
656,656,o4zqgxowvifl,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
657,657,xo4q4v5lparp,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
658,658,xcxdcl2fxope,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
659,659,opo22srdy3tc,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
660,660,momyvuvubdtw,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
661,661,lh32ssl5vx2g,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
662,662,yevjxuz32j1w,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
663,663,ifzkyg5ulapd,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
664,664,3ykotkvf1uap,0.966292660121552,32,0.0,31,2.0,0.0,1.032258064516129,21.0,6.0,21,5,32,1.0,0.0,1.0,21,6,,1.0
